track_id,name,artist_x,new_identifier,explicit,energy,mode,instrumentalness,liveness,valence,popularity_norm,duration_ms_norm,danceability_norm,key_norm,loudness_norm,speechiness_norm,acousticness_norm,tempo_norm,time_signature_norm,artist_y,genre,title,album,year,lyrics,labels
722,2NFTEx9YLvWs4fWgKD0mZ9,that girl,maxi priest,that girl_maxi priest,0,0.685,0,0.0,0.318,0.619,0.43,0.0422845012187884,0.686175580221998,0.4545454545454546,0.8054484826235927,0.1462409886714727,0.0592369477911646,0.5630141934645935,0.8,maxi priest,Reggae,that girl,The Best of Shaggy,,"The girl has got the touch
What she got is a little something
That kind of girl
Maxi Priest just make them know
She's the kind of woman
Who lets you know
When she knows what she wants
She won't let go
Takes you to a place of your fantasy
Walks you to the door
But she holds the key
CHORUS
That girl(ooh) that kind of girl
That girl(ooh) that kind of girl
No matter who you are
Or what you do
She knows how to click
In everything you do
She can make you hot
When it's cold outside
Take you on a high
Even make you fly
CHORUS
Mmmmmmm, she's outspoken
I'm heartbroken
Just the kind of girl to keep my
Love life rolling
She's outspoken
I'm heartbroken
Just the kind of girl to keep my
That that that
Girl to make you break your
Silence and speak
Just a glimpse upon the
Silhouette make my
Knees
Get weak mmmmm
Baby, baby so unique
A reggaematic
Lover lover make her life complete
CHORUS
She's the kind of woman
Who knows the street
And even under pressure
She's smooth and sweet
No complications
Just attitude
Believe in what she's got
And she won't get used
CHORUS
Well I'm weak to her touch
So vulnerable to her blush, love struck
That girl I got an instant crush
You can call me a lush, infatuation or just lust
The girl possess the stuff to
Make the man them oh ah
Holy moses Lord it could have been me
Caught up in this trap and din't wanna be
But I ain't no fool I was one step ahead
I had to let go cause I was over my head
CHORUS
Gangster kind of lover
Cause she's the shaggy kind of girl
Let them know
Sexy kind of lover
Let them know
Maxi kind of lover
She's outspoken
I'm heartbroken
Just the kind of girl to keep my love life flowin'
She's outspoken
I'm heartbroken
She's the kind of girl to keep my that that girl
CHORUS
I got to let them know
She's the kind of girl that captivates your soul
A rude girl type of lover
Shaggy and Maxi definately on the girl them case","Amazement, Tenderness"
723,24s6yppvGO5he6wRwCaGrr,that girl,maxi priest,that girl_maxi priest,0,0.698,0,0.0,0.335,0.662,0.45,0.0422941133959216,0.6730575176589304,0.4545454545454546,0.8053414096916299,0.1225540679711637,0.0562248995983935,0.5627625506836972,0.8,maxi priest,Reggae,that girl,The Best of Shaggy,,"The girl has got the touch
What she got is a little something
That kind of girl
Maxi Priest just make them know
She's the kind of woman
Who lets you know
When she knows what she wants
She won't let go
Takes you to a place of your fantasy
Walks you to the door
But she holds the key
CHORUS
That girl(ooh) that kind of girl
That girl(ooh) that kind of girl
No matter who you are
Or what you do
She knows how to click
In everything you do
She can make you hot
When it's cold outside
Take you on a high
Even make you fly
CHORUS
Mmmmmmm, she's outspoken
I'm heartbroken
Just the kind of girl to keep my
Love life rolling
She's outspoken
I'm heartbroken
Just the kind of girl to keep my
That that that
Girl to make you break your
Silence and speak
Just a glimpse upon the
Silhouette make my
Knees
Get weak mmmmm
Baby, baby so unique
A reggaematic
Lover lover make her life complete
CHORUS
She's the kind of woman
Who knows the street
And even under pressure
She's smooth and sweet
No complications
Just attitude
Believe in what she's got
And she won't get used
CHORUS
Well I'm weak to her touch
So vulnerable to her blush, love struck
That girl I got an instant crush
You can call me a lush, infatuation or just lust
The girl possess the stuff to
Make the man them oh ah
Holy moses Lord it could have been me
Caught up in this trap and din't wanna be
But I ain't no fool I was one step ahead
I had to let go cause I was over my head
CHORUS
Gangster kind of lover
Cause she's the shaggy kind of girl
Let them know
Sexy kind of lover
Let them know
Maxi kind of lover
She's outspoken
I'm heartbroken
Just the kind of girl to keep my love life flowin'
She's outspoken
I'm heartbroken
She's the kind of girl to keep my that that girl
CHORUS
I got to let them know
She's the kind of girl that captivates your soul
A rude girl type of lover
Shaggy and Maxi definately on the girl them case","Amazement, Tenderness"
724,2ZW0A9cFELkFsCT5UkWjkG,destiny,buju banton,destiny_buju banton,0,0.683,1,0.0,0.217,0.795,0.42,0.0418170646048665,0.8274470232088799,0.3636363636363636,0.8002019089574155,0.0631307929969104,0.0231927710843373,0.5475909262483715,0.8,buju banton,Reggae,destiny,Inna Heights,,"There was good & evil. we chose good
Why raise the time of the most high
His sons of men
(Verse 1)
The rich man's wealth is in the city. yeah
Destruction of the poor is his poverty. Lord
Destruction of your soul is vanity. yeah, ay, yeah
Do you hear
I and I, I wanna rule my destiny. yeah
I and I, I wanna rule my destiny
(Chorus)
Destiny, mama look from when you call me
Destiny, mama look from when you calling
I wanna rule my destiny
Yeah, yeah oh help I please
Jah Jah mek mi rule my destiny
(Verse 2)
I've been blessed I've been touch
I love Jah so much
They keep fighting me I'm not giving up
May the realms of Zion fill my spiritual cup
Wisdom overstanding must never be too much
Give I protection Day and night
From even the pestilence that war get a daylight
(Chorus)
Destiny, mama look from when you calling
Destiny, mama look from when you calling
I wanna rule my destiny
Yeah, yeah oh help I please
Jah Jah mek mi rule my destiny
(Verse 2)
Cast away their cords from us, Lord
You have them in the region in the valley of decision
Restraining the heathen with a rod of iron
You know not the destiny of a next man
Why hold him set him free for too long
I, I wanna rule my destiny
Oh yeah, I & I really wanna rule my destiny
Hear me call call call
(Chorus)
Destiny, mama look from when you call me
Destiny, mama look from when you calling
I wanna rule my destiny
Oh yeah, help I please
Really wanna rule my destiny
(Verse 3)
My destination is homeward bound
Though forces try to hold I down
Breaking chains has become the norm
I know I must get through no matter what a gwaan
(Chorus)
Destiny, mama look from when you calling
Destiny, mama look from when you calling
I wanna rule my destiny
Lord, & I tell you once more
(Verse 4)
The rich man's wealth is in the city. oh
Destruction of the poor is our poverty. yeah
Destruction of your soul is vanity. wooooy
Do you hear, Do you hear
Destiny, Destiny","Power, Solemnity, Tension"
725,3kkMm6INNHhx4ydArG5nz9,destiny,buju banton,destiny_buju banton,0,0.707,1,0.0,0.281,0.804,0.14,0.0418478591723488,0.829465186680121,0.3636363636363636,0.8148556045031815,0.0632337796086508,0.0508032128514056,0.5476802188480443,0.8,buju banton,Reggae,destiny,Inna Heights,,"There was good & evil. we chose good
Why raise the time of the most high
His sons of men
(Verse 1)
The rich man's wealth is in the city. yeah
Destruction of the poor is his poverty. Lord
Destruction of your soul is vanity. yeah, ay, yeah
Do you hear
I and I, I wanna rule my destiny. yeah
I and I, I wanna rule my destiny
(Chorus)
Destiny, mama look from when you call me
Destiny, mama look from when you calling
I wanna rule my destiny
Yeah, yeah oh help I please
Jah Jah mek mi rule my destiny
(Verse 2)
I've been blessed I've been touch
I love Jah so much
They keep fighting me I'm not giving up
May the realms of Zion fill my spiritual cup
Wisdom overstanding must never be too much
Give I protection Day and night
From even the pestilence that war get a daylight
(Chorus)
Destiny, mama look from when you calling
Destiny, mama look from when you calling
I wanna rule my destiny
Yeah, yeah oh help I please
Jah Jah mek mi rule my destiny
(Verse 2)
Cast away their cords from us, Lord
You have them in the region in the valley of decision
Restraining the heathen with a rod of iron
You know not the destiny of a next man
Why hold him set him free for too long
I, I wanna rule my destiny
Oh yeah, I & I really wanna rule my destiny
Hear me call call call
(Chorus)
Destiny, mama look from when you call me
Destiny, mama look from when you calling
I wanna rule my destiny
Oh yeah, help I please
Really wanna rule my destiny
(Verse 3)
My destination is homeward bound
Though forces try to hold I down
Breaking chains has become the norm
I know I must get through no matter what a gwaan
(Chorus)
Destiny, mama look from when you calling
Destiny, mama look from when you calling
I wanna rule my destiny
Lord, & I tell you once more
(Verse 4)
The rich man's wealth is in the city. oh
Destruction of the poor is our poverty. yeah
Destruction of your soul is vanity. wooooy
Do you hear, Do you hear
Destiny, Destiny","Power, Solemnity, Tension"
726,2cZuNzaAGNFozlZTxSDU1g,dangerous,busta rhymes,dangerous_busta rhymes,1,0.6,0,0.0,0.117,0.764,0.44,0.0381453909432643,0.9212916246215944,1.0,0.788576847772883,0.2080329557157569,0.0096385542168674,0.4191394628644254,0.8,busta rhymes,Hip-Hop,dangerous,When Disaster Strikes...,1997.0,"Hey, another one of them Flipmode joints
Busta Rhymes y'all, word mother y'all, check it out y'all
Just swing to the left, swing to the right
Make ya feel good, feel alright
One time, feel good yeah y'all
Busta Rhymes in the place y'all
Makin you feel real good y'all
Flipmode is the Squad in the place y'all

Buckwild to all of my niggas who don’t care
Floss like a bunch of young black millionaires
Makin ya run, me and my Dunn, stackin my ones
Floss a lil', invest up in a mutual fund
Blowin the horn, a sense of every day I was born
Never dream I see a nigga landscaping my lawn
Dangerous, my nigga shit be accurate
Have to get, the flow be so immaculate
Ayo, ayo, watchin my dough, sippin my Moe'
Slippin in slow, them pretty bitches sayin hello
Anyway go ‘head and diss, play your Oil of Olay
Little honeydip within a little Cariola
I don’t mean to hold you up but I got somethin to say
Swear to only give you hot shit everyday
Afraid of us, you know this ain’t no game to us
You strange to us, that’s when we gettin dangerous, come on

This, is, serious
We could make you delirious
You should have a healthy fear of us
'Cause too much of us is dangerous
So dangerous, we so dangerous
My Flipmode Squad is dangerous
So dangerous, we so dangerous
My whole entire unit is dangerous

Hold your breath, we swingin it from right to left
Word to Wyclef, nigga shit be hot to death
Stayin Alive, you know only the stronger survive
Holdin my heat, under my seat, whippin my five
Bassline for all of my people movin around
Give me a pound, all of my niggas holdin it down
Cuttin you up, the new shit, ruckin you up
Fuckin you up, my black hole, suckin you up
Back in the days, a nigga used to be ass out
Now a nigga holdin several money market accounts
Blaze the street, and then I would just like to announce
Feelin my groove, my jigga jigga makin you bounce
Others is fair, me and my niggas breakin the bread
Straight gettin it, we got you niggas holdin your head
Afraid of us, you know this ain’t no game to us
You strange to us, that’s when we gettin dangerous, come on

This, is, serious
We could make you delirious
You should have a healthy fear of us
'Cause too much of us is dangerous
So dangerous, we so dangerous
My Flipmode Squad is dangerous
So dangerous, we so dangerous
My whole entire unit is dangerous

Throw your hands real high y'all
Yea, get down y'all
Let me see you all y'all
Busta Rhymes, Flipmode y'all
Nineteen ninety eight y'all
Ha, get down ya’ll
Let’s have a ball y'all

Feelin the heat up in the street rockin the beat
Step up in the club, take me to my reserved seat
Comin around, all of my niggas surround me
So much bottles of liquor, y'all niggas’ll drown me
Makin ya drunk, feelin the funk, blazin the skunk
Stay hittin with the shit that blow a hole in ya trunk
Afraid of us, you know this ain’t no game to us
You strange to us that’s when we gettin dangerous, come on

This, is, serious
We could make you delirious
You should have a healthy fear of us
'Cause too much of us is dangerous
So dangerous, we so dangerous
My Flipmode Squad is dangerous
So dangerous, we so dangerous
My whole entire unit is dangerous","Power, Tension"
727,601pVR5KgZgSDL90KfQm9z,faceless man,creed,faceless man_creed,0,0.65,1,0.000329,0.228,0.177,0.47,0.0633150547698293,0.3582240161453077,0.6363636363636364,0.816645252080274,0.029145211122554,0.0002560240963855,0.5628112557380642,0.8,creed,Rock,faceless man,Human Clay,1999.0,"I spent a day by the river
It was quiet and the wind stood still
I spent some time with nature
To remind me of all that's real
It's funny how silence speaks sometimes when you're alone
And remember that you feel
I said it's funny how silence speaks sometimes when you're alone
And remember that you feel

Again I stand, Lord I stand
Against the Faceless Man
Again I stand, Lord I stand
Against the Faceless Man

Now I saw a face on the water
It looked humble but willing to fight
I saw the will of a warrior
His yoke is easy and his burden is light
He looked me right in the eyes
Direct and concise to remind me
To always do what's right
He looked me right in the eyes
Direct and concise to remind me
To always do what's right

Again I stand, Lord I stand
Against the Faceless Man
Again I stand, Lord God I stand
Against the Faceless Man

Because if the face inside can't see the light
I know I'll have to walk alone
And if I walk alone to the other side
I know I might not make it home

Again I stand, Lord I stand
Against the Faceless Man
Again I stand, Lord I stand
Against the Faceless Man

Next time I see this face
I'll say I choose to live for always
So won't you come inside
And never go away
Next time I see this face
I'll say I choose to live for always
So won't you come inside
And never go away

Again I stand, Lord I stand
Against the Faceless Man
Again I stand, Lord I stand
Against the Faceless Man
Again I stand, Lord I stand
Against the Faceless Man","Calmness, Power, Sadness, Solemnity"
728,2DZuw7l7616rrJmI7GMRjA,are you ready?,creed,are you ready?_creed,0,0.881,1,0.00377,0.0921,0.382,0.49,0.0501593663368028,0.4369323915237134,0.6363636363636364,0.8315742780225158,0.0429454170957775,2.5200803212851407e-05,0.5879105937552003,0.8,creed,Rock,are you ready?,Human Clay,1999.0,"Hey, Mr. Seeker hold on to this advice
If you keep seeking you will find
Don't want to follow
Down roads been walked before
It's so hard to find unopened doors

Are you ready? Are you ready?
For whats to come...Oh I said Are you ready?
Are you Ready?...For whats to come

Hey, Mr. Hero Walking a thin, fine line
Under the microscope of life
Remember your roots, my friend
They're right down below
Because heroes come and heroes go


Ten, nine, eight, seven, six, five, four, three, two, one
Count down to the change in life that's soon to come
Ten, nine, eight, seven, six, five, four, three, two, one
Count down to the change in life that's soon to come
Your life has just begun
Life has just begun

Are you ready? Are you ready?
For whats to come...Oh I said Are you ready?
Are you ready? For whats to come
Oh I said Are you ready?
Are you ready? For whats to come
Your Life has just begun
Life has just begun","Joyful activation, Power, Solemnity"
729,5whIG7u2VjyILwGqm9dkDD,hope,shaggy,hope_shaggy,0,0.756,1,0.000277,0.0659,0.244,0.48,0.0397593466852407,0.7850655903128153,0.0909090909090909,0.8057544052863436,0.0419155509783728,0.0291164658634538,0.4112735965841522,0.8,shaggy,Reggae,hope,Hot Shot,1999.0,"I remember, wasn't so long ago
We had a one room shack and the livin' was low
And my mama by herself raised me and my bro
Wasn't easy, but we did it with the little that go
Worked hard, got us up for school every day
And kept her eyes on the stars when the skies were gray
Gave us pride to survive, really showed us the way
Now I really understood what she was tryin' to say

She said, ""Son there'll be times when the tides are high
And the boat may be rocky, you can cry
Just never give up
You can never give up,"" uh-uh
In this life you could lead if you only believe
And in order to achieve what you need
You can never give up
You can never give up

And this hope
That keep me holding on
On and on
And this hope
That makes me carry on
On and on

Boom-boom, couldn't have made it alone
I got a wonderful life, two kids on my own
With a strong foundation that was carved in stone
And my mama for the love that made my house a home
Made me wonder some time if this was meant to be
All this for a humble little guy like me
And all I ever really wanted was a family
To teach my kids the same value that she gave to me

She said, 'Son there'll be times when the tides are high
And the boat may be rocky, you can cry
Just never give up
You can never give up,' uh-uh
In this life you could lead if you only believe
And in order to achieve what you need
You can never give up
You can never give up

And this hope
That keep me holding on
And on
And this hope
That makes me carry on
On and on

We nah turn no stepper, things a go better
Never let yourself be overcome by pressure
Cool yah me bredda, have faith instead a
Sid-dung and a watch and all a fight one another
Blaze like fire,we nah go retire
God nah sleep and a within him we inspire
We have to reach higher for what we require
We have to make our mark before the time expire

And this hope
That keep me holding on
And on
And this hope
That makes me carry on
On and on
And this hope
That keep me holding on
And on
And this hope
That makes me carry on
On and on

There's hope, yeah
Hope keeps it alive, yeah, uh
Hope keeps it alive, yeah, uh
And it strikes an iron, uh
Hope keeps it alive, yeah, yeah
Hope keeps it alive, yeah
Only the strong survive, yeah
Keep it carry on, keep it carry on, yeah
Uh-uh
I'll keep it carry on, yeah
I gotta carry on, gotta carry on and be strong
Uh-uh-uh
Yeah, yeah, yeah, uh-uh","Amazement, Nostalgia, Power, Solemnity"
730,4xHQTdD5oItTLv0rTjM5XN,song cry,jay-z,song cry_jay-z,1,0.866,0,0.0,0.306,0.505,0.51,0.0532258288455739,0.6599394550958627,0.6363636363636364,0.8670154185022025,0.1555097837281153,0.2369477911646586,0.3469748073106287,0.8,jay-z,Hip-Hop,song cry,The Blueprint,2002.0,"Picture all the possibilities
Picture all the possibilities
Sounds like a love song
Sounds like a love song
The most incredible, baby
I can't see 'em comin' down my eyes
So I gotta make the song cry
I can't see 'em comin' down my eyes
So I gotta make the song cry

Good dude, I know you love me like cooked food
Even though a nigga gotta move like a crook move
We was together on the block since free lunch
We shoulda been together havin' Four Seasons brunch
We used to use umbrellas to face the bad weather
So now we travel first class to change the forecast
Never in bunches, just me and you
I loved your point of view ‘cause you held no punches
Still I left you for months on end
It's been months since I checked back in
We're somewhere in a small town
Somewhere lockin' a mall down
Woodgrain, four and change, Armor All'd down
I can understand why you want a divorce now
Though I can't let you know it, pride won't let me show it
Pretend to be heroic, that's just one to grow with
But deep inside a nigga so sick

I can't see 'em comin' down my eyes
So I got to make the song cry
I can't see 'em comin' down my eyes
So I got to let the song cry
I can't see it comin' down my eyes
So I got to make the song cry
I can't see it comin' down my eyes
So I got to make the song cry

On repeat, the CD of Big's ""Me & My Bitch""
Watchin' Bonnie and Clyde, pretendin' to be that shit
Empty gun in your hand, sayin', ""Let me see that clip!""
Shopping sprees, pull out your Visa quick
A nigga had very bad credit, you helped me lease that whip
You helped me get the keys to that V dot 6
We was so happy poor, but when we got rich
That's when our signals got crossed and we got flipped
Rather mine, I don't know what made me leave that shit
Made me speed that quick, let me see — that's it
It was the cheese, helped them bitches get amnesia quick
I used to cut up they buddies, now they sayin' they love me
Used to tell they friends I was ugly and wouldn't touch me
Then I showed up in that dubbed out buggy
And then they got fuzzy
And they don't remember that, and I don't remember you

I can't see it comin' down my eyes
So I got to make the song cry
I can't see it comin' down my eyes
So I got to make the song cry
Yeah, I've seen 'em comin' down your eyes
But I got to make the song cry
I can't see it comin' down my eyes
So I got to make the song cry

A face of stone, was shocked on the other end of the phone
Word back home is that you had a special friend
So what was oh so special then?
You have given away without gettin' at me
That's your fault, how many times you forgiven me?
How was I to know that you was plain sick of me?
I know the way a nigga livin' was whack
But you don't get a nigga back like that!
Shit, I'm a man with pride, you don't do shit like that
You don't just pick up and leave and leave me sick like that
You don't throw away what we had, just like that
I was just fuckin' them girls, I was gon' get right back
They say you can't turn a bad girl good
But once a good girl's gone bad, she's gone forever
I'll mourn forever
Shit, I've got to live with the fact I did you wrong forever

I can't see 'em comin' down my eyes
So I got to make the song cry
I can't see 'em comin' down my eyes
So I got to let the song cry
I know, I've seen 'em comin' down your eyes
But I got to make the song cry
I can't see 'em comin' down my eyes
So I got to make the song cry","Nostalgia, Sadness, Tenderness, Tension"
731,5ll3AHUDXzplpLRpLpfxuD,love me (the way i am),lucky dube,love me (the way i am)_lucky dube,0,0.593,1,0.000703,0.0826,0.722,0.38,0.0561189161593869,0.8082744702320888,0.8181818181818182,0.8023280714635339,0.0335736354273944,0.2781124497991968,0.5038497286722596,0.8,lucky dube,Reggae,love me (the way i am),Soul Taker,,"Who' s child am I gonna be tonight?
Who' s bed am I gonna sleep in tonight?
You told the other ones
I was your brother's child
You told the ones
I was your sister's child
Everytime they come to the house
I got to change my name
Everytime they come to the house
I got to change my identity
Whose child am I gonna be tonight?
As he walked away with tears in his eyes
I felt every pain that he felt
I cried every tear that he cried
Mama why?......
Chorus:
I wish you could love me the way I am
Whose dogs are gonna be my friends tonight?
Whose bin am I gonna eat out of tonight?
The welfare people when they come
To the house you told me to say nothing
Every time they wanna take me away
You say everything is alright
Whos bins am I gonna eat out of tonight?
As he walked away with tears in his eyes
I felt every pain that he felt
I cried every tear that he cried
Mama why?.......
Chorus:
I wish you could love me the way I am","Nostalgia, Sadness, Tension"
732,5HDRg2qrvX9qb6COeuDwfs,back down,50 cent,back down_50 cent,1,0.631,1,3.44e-06,0.0951,0.248,0.55,0.0426595541302635,0.7911200807265388,0.1818181818181818,0.8810725648556044,0.2049433573635427,0.2289156626506024,0.3612494469946952,0.8,50 cent,Hip-Hop,back down,Get Rich or Die Tryin’,2003.0,"Woo!
Yeah
G-G-G-G-G-Unit (G-Unit)
Ha ha

It's easy to see when you look at me
If you look closely 50 don't back down
Everywhere I go both coasts with toast
Eastside, Westside, I hold that mack down
Every little nigga you see around me
Hold a gun big enough to fucking hold Shaq down
Next time you in the hood and see an O.G
You ask about me, the young boy don't back down

Any living thing that cannot co-exist with the kid
Must cease existing, little nigga, now listen
Your mami, your papi, that bitch you chasin'
Your little dirty ass kids, I'll fucking erase them
Your success is not enough, you wanna be hard
Knowing that you get knocked you get fucked in the yard
You's a Pop Tart, sweetheart, you soft in the middle
I eat ya for breakfast, the watch was an exchange for your necklace
And your boss is a bitch, if he could he would
Sell his soul for cheap, trade his life to be Suge
You can buy cars, but you can't buy respect in the hood
Maybe I'm so disrespectful cause to me you're a mystery
I know niggas from ya hood, you have no history
Never poked nothing, never popped nothing, nigga stop fronting
Jay put you on, X made you hot
Now you run around like you some big shot
Ha ha, pussy

It's easy to see when you look at me
If you look closely 50 don't back down
Everywhere I go both coasts with toast
Eastside, Westside, I hold that mack down
Every little nigga you see around me
Hold a gun big enough to fucking hold Shaq down
Next time you in the hood and see an O.G
You ask about me, the young boy don't back down

""The rap game is all fucked up now, what are we gonna do now?
How we gonna eat man? 50 back around""
That's Ja's little punk ass thinking out loud
Southside 'til I die, that's just how I get down
I'm back in the game, shawty, to rule and conquer
You sing for hoes and sound like the cookie monster
I'm the hardest from New York, my flow is bonkers
All the other hard niggas they come from Yonkers
It's been years and you had the same niggas in the background
You never gonna sell Mitsubishi Tah, Crack Child
Them niggas dead, they just suck, they no good
I ain't never heard a nigga say they like them in the hood
I'm back better than ever on top of my game
Even them country boys saying ""50 we feeling you, mane""
Now you stay the fuck outta my zone, outta my throne
I'm New York City's own bad guy

It's easy to see when you look at me
If you look closely 50 don't back down
Everywhere I go both coasts with toast
Eastside, Westside, I hold that mack down
Every little nigga you see around me
Hold a gun big enough to fucking hold Shaq down
Next time you in the hood and see an O.G
You ask about me, the young boy don't back down

I ain’t gonna' tell nobody you pussy
I ain’t gonna' tell nobody you getting extorted
I've been patiently waiting to blow
Ladies and gentlemen, welcome to ""The 50 Cent Show""
This is my life, my pain, my knife, my gun
Now that I'm back, you can't sleep, I'm a nightmare, huh?
You hired cops to hold you down cause you fear for your life
But you heard about them guns I done bought, right?
I ain't going nowhere, I done told you, nigga
I'm a G-Unit motherfucking soldier, nigga
(They not gon' like you)
I know, I know

Oh no, he didn't say anything about Ja
Okay? Ja is my boo, okay? Jeffrey Atkins ain't never hurt nobody
And y'all know big thangs come in small packages, holla
Now everythang was cool until 50 Cent came back into the picture
They better not put their hands on Jeffrey
Okay, first of all, they don't know that I am a 12 degree pink belt
Okay, I will dice his ass up like a little piece of celery
Okay, cause see, they don't know me, Delicious, do they know me?
Okay, I though so
Cause you know that I know karate, and I will see him
And I will Jet Li his ass, hitaaaah!","Joyful activation, Power"
733,3EjmNhVqZ4FjK8ZyVKWKM6,back down,50 cent,back down_50 cent,1,0.633,1,5.82e-06,0.0743,0.227,0.49,0.0426618681729066,0.7911200807265388,0.1818181818181818,0.8812408223201174,0.1750772399588053,0.2630522088353414,0.3612981520490622,0.8,50 cent,Hip-Hop,back down,Get Rich or Die Tryin’,2003.0,"Woo!
Yeah
G-G-G-G-G-Unit (G-Unit)
Ha ha

It's easy to see when you look at me
If you look closely 50 don't back down
Everywhere I go both coasts with toast
Eastside, Westside, I hold that mack down
Every little nigga you see around me
Hold a gun big enough to fucking hold Shaq down
Next time you in the hood and see an O.G
You ask about me, the young boy don't back down

Any living thing that cannot co-exist with the kid
Must cease existing, little nigga, now listen
Your mami, your papi, that bitch you chasin'
Your little dirty ass kids, I'll fucking erase them
Your success is not enough, you wanna be hard
Knowing that you get knocked you get fucked in the yard
You's a Pop Tart, sweetheart, you soft in the middle
I eat ya for breakfast, the watch was an exchange for your necklace
And your boss is a bitch, if he could he would
Sell his soul for cheap, trade his life to be Suge
You can buy cars, but you can't buy respect in the hood
Maybe I'm so disrespectful cause to me you're a mystery
I know niggas from ya hood, you have no history
Never poked nothing, never popped nothing, nigga stop fronting
Jay put you on, X made you hot
Now you run around like you some big shot
Ha ha, pussy

It's easy to see when you look at me
If you look closely 50 don't back down
Everywhere I go both coasts with toast
Eastside, Westside, I hold that mack down
Every little nigga you see around me
Hold a gun big enough to fucking hold Shaq down
Next time you in the hood and see an O.G
You ask about me, the young boy don't back down

""The rap game is all fucked up now, what are we gonna do now?
How we gonna eat man? 50 back around""
That's Ja's little punk ass thinking out loud
Southside 'til I die, that's just how I get down
I'm back in the game, shawty, to rule and conquer
You sing for hoes and sound like the cookie monster
I'm the hardest from New York, my flow is bonkers
All the other hard niggas they come from Yonkers
It's been years and you had the same niggas in the background
You never gonna sell Mitsubishi Tah, Crack Child
Them niggas dead, they just suck, they no good
I ain't never heard a nigga say they like them in the hood
I'm back better than ever on top of my game
Even them country boys saying ""50 we feeling you, mane""
Now you stay the fuck outta my zone, outta my throne
I'm New York City's own bad guy

It's easy to see when you look at me
If you look closely 50 don't back down
Everywhere I go both coasts with toast
Eastside, Westside, I hold that mack down
Every little nigga you see around me
Hold a gun big enough to fucking hold Shaq down
Next time you in the hood and see an O.G
You ask about me, the young boy don't back down

I ain’t gonna' tell nobody you pussy
I ain’t gonna' tell nobody you getting extorted
I've been patiently waiting to blow
Ladies and gentlemen, welcome to ""The 50 Cent Show""
This is my life, my pain, my knife, my gun
Now that I'm back, you can't sleep, I'm a nightmare, huh?
You hired cops to hold you down cause you fear for your life
But you heard about them guns I done bought, right?
I ain't going nowhere, I done told you, nigga
I'm a G-Unit motherfucking soldier, nigga
(They not gon' like you)
I know, I know

Oh no, he didn't say anything about Ja
Okay? Ja is my boo, okay? Jeffrey Atkins ain't never hurt nobody
And y'all know big thangs come in small packages, holla
Now everythang was cool until 50 Cent came back into the picture
They better not put their hands on Jeffrey
Okay, first of all, they don't know that I am a 12 degree pink belt
Okay, I will dice his ass up like a little piece of celery
Okay, cause see, they don't know me, Delicious, do they know me?
Okay, I though so
Cause you know that I know karate, and I will see him
And I will Jet Li his ass, hitaaaah!","Joyful activation, Power"
