track_id,genre,track_name,artist_name,Popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
67SnHLuHADZ2r5FkYbON0A,"melodic rap, melodic rap",Nơi Ta Sống (feat. Long Nón Lá & Mikelodic),RAP VIỆT,54,0.597,0.842,8,-6.422,1,0.121,0.211,2.85e-05,0.105,0.543,133.755,179669,4
67TJcKsZbOrR0jgcV85NGe,western swing,Yankee Doodle,Hank Penny and His Radio Cowboys,3,0.586,0.343,0,-14.809,1,0.0391,0.974,0.0199,0.14,0.91,127.317,153443,4
67WR9TO0UjoqZIxZy8K1Z5,indie hip hop,Eva (Hip Hop Chill Step) - Original Mix,Kastor,0,0.765,0.607,7,-13.012,0,0.0344,0.0804,0.85,0.303,0.225,120.003,164000,4
67ZorjDM25q7bETfLbHdfS,swing,You're the One,SWV,56,0.79,0.608,6,-7.151,1,0.0363,0.522,0.00491,0.193,0.958,94.166,282600,4
67cJY01l5qsL6ckW0OgyHK,jazz blues,The Critic's Choice,Oliver Nelson,38,0.58,0.73,5,-9.654,0,0.0431,0.457,0.0013,0.101,0.877,95.725,139133,4
67cbTRrHy1ydRWTpFikq2P,vocal jazz,Tennessee Waltz,Norah Jones,39,0.276,0.213,7,-10.024,1,0.0305,0.698,0.000228,0.0952,0.106,109.544,260320,3
67dcpSwkfz069io6GmruQA,chopped and screwed,Who They Really Wanna See - ScrewedNChopped Version,Pollie Pop,12,0.821,0.732,1,-7.357,1,0.367,0.0631,3.3e-06,0.4,0.63,137.358,46196,4
67di8AD3Pkshu40iQOjKzD,glam metal,Screaming for a Love-Bite,Accept,32,0.508,0.807,4,-12.276,1,0.0495,0.000495,0.00367,0.329,0.598,140.184,245360,4
67eNEjlaMF8ZXx9p6FylWd,lo-fi sleep,The Memories We Shared,xander.,51,0.57,0.253,3,-17.905,1,0.0616,0.476,0.872,0.138,0.0771,74.177,194595,4
67eX1ovaHyVPUinMHeUtIM,singer-songwriter,Hurts So Good,John Mellencamp,74,0.785,0.737,9,-5.306,1,0.0363,0.042,0.000107,0.108,0.971,125.447,218960,4
67ejyJ02NkUc7eZzab3imz,alt z,I Don't Give A... (feat. Zeale),MISSIO,49,0.504,0.622,4,-5.649,0,0.0557,0.00197,0.000467,0.114,0.108,141.205,211213,4
67f3MoMGMpnemJmixGr7JF,jersey club,Pretty Brown Eyes (Jersey Club),DJ Smallz 732,23,0.771,0.882,1,-2.3,1,0.289,0.00347,0.0,0.55,0.552,140.123,171520,4
67g2PIQKhwBJ5BzqkO0VgP,"glam rock, alternative rock",Rockstar,The Struts,52,0.405,0.97,0,-3.078,1,0.0808,0.00032,0.0093,0.173,0.36,155.101,208063,4
67gFU3a77LhYIO7Wz3d6V7,indie hip hop,Bailando Hip Hop,Contra Las Cuerdas,3,0.765,0.757,2,-4.362,0,0.0418,0.0757,0.000579,0.337,0.913,89.99,227382,4
67gUqq3wVAztSquOpNZ4Xs,canadian pop,Popular (with Playboi Carti & Madonna) - Music from the HBO Original Series,The Weeknd,66,0.849,0.681,1,-6.306,1,0.201,0.0468,4.13e-05,0.439,0.831,99.029,215467,4
67gmXPQZL1ISSh13OJJ1Pu,atl trap,Blue Cheese,2 Chainz,50,0.804,0.583,7,-5.335,1,0.245,0.0693,0.0,0.578,0.11,130.001,308733,4
67h8kaFHdxUPl5TMDZBzd1,praise,Hiding Place (Reprise),Kevin LeVar & One Sound,39,0.273,0.556,6,-9.419,0,0.0347,0.225,0.0,0.245,0.418,105.629,72560,3
67hbP9PFQZrb4XZc3TzB0s,europop,Rasputin - Single Version,Boney M.,68,0.694,0.719,6,-12.734,0,0.048,0.47,0.00121,0.44,0.972,126.212,220733,4
67hmqx4nlfZYtraivCs7Dm,houston rap,Rap Game Bully - Feat. Liveola & World Wide,Kyle Lee,0,0.655,0.65,8,-7.5,1,0.373,0.342,0.0,0.584,0.484,82.897,219533,4
67istPZopKnzzeHLATKpHS,atl hip hop,Ex Calling,6LACK,9,0.792,0.579,0,-5.959,1,0.313,0.00361,0.000262,0.23,0.0578,155.974,211200,4
67j0ZucyzdfMGWLe2kh6Ze,swing,I Like,Guy,54,0.441,0.832,8,-14.396,1,0.064,0.0218,1.23e-05,0.2,0.6,103.765,294475,4
67mYi52w1ANxxIxwFTGz85,"bubble trance, bubble trance",Redemption 1994 - Microwave Prince Remix,RMB,5,0.441,0.78,4,-12.523,0,0.0352,0.00383,0.805,0.337,0.101,164.801,333947,4
67nepsnrcZkowTxMWigSbb,"rap, house",MELTDOWN (feat. Drake),Travis Scott,92,0.557,0.774,7,-5.275,0,0.351,0.012,0.0,0.396,0.397,111.975,246134,4
67nt7KkwTpDBKVWKIrHbI6,"memphis hip hop, memphis hip hop",Capo,NLE Choppa,26,0.614,0.953,2,-4.162,1,0.0688,0.119,0.0,0.331,0.593,154.969,192200,4
67pIcIxG5hI9S5LszJIXuS,lo-fi sleep,No Sleep,Keepitinside,38,0.566,0.791,6,-8.524,1,0.24,0.889,0.00061,0.119,0.144,170.017,262556,4
67pS193iH2MCChIS9RieC6,dutch trance,"A State of Trance (ASOT 1135) - Shout Outs, Pt. 2",Armin van Buuren,36,0.523,0.833,6,-5.644,1,0.326,0.0978,0.0,0.594,0.823,140.873,45210,5
67qn3OtziLlpOtVZ22EiQ4,crunk,Smoke A Nigga (feat. Wiz Khalifa),Juicy J,58,0.825,0.636,4,-6.417,0,0.221,0.0574,0.0,0.249,0.147,150.009,257827,4
67r0HaqVkBZM1xcViF9uws,bass house,advantages,KAMAUU,38,0.488,0.718,5,-5.523,0,0.14,0.22,0.0,0.155,0.365,173.994,188668,3
67r1nqpzlKj3x0khmvdFoD,sophisti-pop,Frankie's First Affair,Sade,50,0.753,0.517,0,-7.093,1,0.0231,0.402,1.23e-05,0.129,0.631,104.541,278307,4
67tU66IVhc35lAGvY689ag,"soft rock, glam rock, classic rock, heartland rock, hard rock",Tooth and Nail,Foreigner,0,0.615,0.945,2,-6.374,1,0.0774,0.00809,9.14e-05,0.126,0.517,130.623,235200,4
67vrmPygrZ9giGqHUSReAT,Abstract,Accordion,Madvillain,64,0.578,0.631,9,-6.518,0,0.309,0.0243,0.0,0.0665,0.716,96.332,118853,4
67w3Ub4W96JNMiA18PwV3f,irish rock,Rocket to Russia - Darklands Version,Fontaines D.C.,27,0.477,0.957,0,-5.25,0,0.121,0.000364,7.09e-06,0.186,0.544,160.039,167555,4
67wRBWGBwux5MEMWacVOvS,"classic rock, hard rock",Sharp Dressed Man - 2003 Remaster,ZZ Top,0,0.527,0.786,5,-8.01,1,0.0362,0.000153,0.00271,0.085,0.343,125.117,253413,4
67wevuHVSm70BnrRx1IOPI,"australian dance, australian dance",The Wheels on the Bus - Dance Bus!,Debbie Doo,23,0.531,0.776,7,-7.09,1,0.0928,0.0496,5.74e-05,0.0715,0.919,124.448,219565,4
67xBtV07CC73eFw7z5oCvU,"chicago rap, pop rap",Do You Remember,Chance the Rapper,50,0.606,0.655,6,-6.328,1,0.402,0.139,0.0,0.103,0.696,159.824,236686,4
67xNq9nvmWk7Gh5o9HMrMX,"eurodance, europop",Barbie Girl,Aqua,0,0.795,0.969,1,-3.227,0,0.0367,0.0138,0.163,0.162,0.959,129.985,197960,4
67youPnqZPGXf6LAMjsEDw,pop venezolano,Arpa,Simón Díaz con La Rondalla Venezolana,10,0.533,0.337,7,-11.318,1,0.0454,0.893,4.31e-06,0.0896,0.383,112.082,223853,3
681ZTZEjchF4CaA9bGKNSf,western swing,Just a Bummin' Around,Tex Williams,5,0.517,0.549,4,-9.362,1,0.0319,0.177,0.17,0.19,0.933,143.775,126227,4
683QfUZFCIlaWk44RzgM0X,alternative rock,"John ""The Rock"" Cena, Can You Smell What the Undertaker",Hot Mulligan,49,0.54,0.95,11,-3.375,1,0.0654,0.0135,0.0,0.356,0.561,100.982,247080,4
684bQkS2uk2aXa0IMHQE3y,alternative hip hop,Roxanne's Revenge (Re-Recorded),Roxanne Shante,21,0.866,0.795,9,-4.424,0,0.337,0.0781,0.0,0.0785,0.743,98.99,298511,4
684ooKaLwpBAy08YGAYkrV,naija worship,Great and Mighty,Jimmy D Psalmist,28,0.457,0.468,1,-6.907,1,0.0294,0.745,0.0,0.109,0.229,126.019,365166,4
6866BFnxLncI38UGABm49u,christian trap,I’m Up,Plain James,5,0.885,0.697,1,-7.075,1,0.26,0.0378,0.0,0.0923,0.529,136.975,173505,4
686ALLgMVDg85nttIlh0sg,urbano latino,VAGABUNDO,Sebastian Yatra,0,0.817,0.851,11,-3.309,0,0.0627,0.0351,0.0,0.232,0.886,127.019,215600,4
686lCZSSFp884pJ9XeSVh2,vocal jazz,Christmas In New Orleans,Louis Armstrong,0,0.653,0.406,2,-10.372,0,0.157,0.37,0.0,0.0676,0.523,103.715,173747,4
687YZan9Gol1UVvbpUSO6Y,motown,I Wish,Stevie Wonder,66,0.821,0.721,10,-10.401,0,0.0515,0.0816,7.37e-06,0.0664,0.885,105.866,252373,4
688H7dtgnhL8q9aIjNPn05,bubble trance,Trance & Acid - Derb Remix,Kai Tracid,16,0.652,0.558,7,-8.974,1,0.0961,0.00296,0.0566,0.127,0.324,141.001,417704,4
68AJuGFaTNfDRc5iaxfXWT,detroit trap,Trap Spot,Kasher Quon,3,0.746,0.399,8,-16.528,1,0.137,0.0788,0.0,0.278,0.417,100.017,138808,4
68BtOetr0J6bl3XueCHRfz,australian rock,R.I.P. (Rock In Peace),AC/DC,30,0.506,0.916,9,-6.247,1,0.0968,0.488,1.49e-05,0.452,0.326,131.044,214293,4
68CsK52PDFWCqjPOmrWVkU,gangster rap,All I Really Want,Rick Ross,29,0.513,0.776,1,-5.746,0,0.0734,0.0241,2.09e-05,0.361,0.429,104.114,256853,4
68DR2Z0eEr2wjLoRHowSU1,chill beats,"...I Miss You so Much (Parts. 1, 2 & 3)",Neat Beats,19,0.37,0.435,0,-13.941,1,0.0413,0.172,0.852,0.263,0.422,78.891,282118,4
68DgQdivxALcFPIoQhRnVj,chill pop,Agora,Baths,15,0.606,0.48,10,-11.026,1,0.028,0.663,0.643,0.234,0.34,90.007,173667,4
68DhtYufC0FkAcwoIXZ2gz,"smooth soul, neo soul, smooth soul, neo soul",Sweet Love,Anita Baker,40,0.508,0.523,10,-11.754,0,0.0231,0.36,0.0,0.0845,0.666,89.254,266173,4
68Dni7IE4VyPkTOH9mRWHr,rap,No Role Modelz,J. Cole,89,0.69,0.521,10,-8.492,0,0.339,0.324,0.0,0.0534,0.494,100.028,292799,4
68EAYewaNNV0qCkJv3BSVm,"conscious hip hop, hardcore hip hop, gangster rap, conscious hip hop",If I Ruled the World (Imagine That),Nas,25,0.883,0.649,10,-5.485,0,0.232,0.0154,0.0,0.0426,0.521,93.961,283053,4
68EFrsoC3TbilZBQe7XRHP,trap queen,Pop Sh*t Queen,LightSkinKeisha,19,0.864,0.792,10,-4.814,0,0.0855,0.394,0.0,0.0618,0.381,132.018,147801,4
68ELKUCl9CkRx3gXpMfjzL,vocal jazz,Samba Dees Days,Stan Getz,40,0.616,0.417,7,-16.528,1,0.0394,0.827,0.913,0.159,0.747,120.961,212320,4
68EnhZ7bJKH4qYCVniUc2R,vintage gospel,Do You Call That Religion,Birmingham Jubilee Singers,0,0.615,0.0304,0,-13.202,1,0.0546,0.991,0.0,0.113,0.576,137.517,193216,4
68GXBO2LcVdLmOMcwPzoRM,australian house,Through Glass (feat. Samsaruh),Hands Like Houses,26,0.586,0.822,6,-5.855,0,0.0385,0.0724,1.11e-06,0.0896,0.519,126.065,206000,4
68GYmsIfGJWmLQqKLEAqB5,australian rock,At First Sight,The Stems,16,0.456,0.547,7,-13.611,0,0.0331,1.59e-05,0.118,0.0705,0.595,100.002,242693,4
68GivR8VOfoNadF5qynqxa,hollywood,Break Free (with Nick Kroll),Reese Witherspoon,61,0.723,0.804,7,-5.156,1,0.0753,0.00373,5.36e-05,0.289,0.553,129.979,94138,4
68IZhTRp8gSeaWGpUtzKtU,viral rap,Super Mario Bros Rap,Zarcort,31,0.587,0.815,0,-5.635,1,0.328,0.487,0.0,0.252,0.605,85.048,224235,4
68IcJ4azkJnDi0fpgUNPQW,"canadian hip hop, canadian hip hop",Hip Hop Little Rabbit,Erick Traplin,10,0.703,0.865,0,-7.192,1,0.0374,0.407,4.85e-06,0.0553,0.961,105.999,188480,4
68If6U58fFWTwbFbEYttRW,nyc rap,Drug Raps,Cory Gunz,1,0.665,0.786,10,-6.636,0,0.192,0.551,0.0,0.291,0.65,89.523,250280,4
68JDZlzGpYZXtluIe21B11,german pop,Auf die Party,badmómzjay,0,0.81,0.604,9,-9.039,0,0.263,0.12,2.48e-05,0.132,0.714,150.064,164200,4
68JS5SFTnW5Yv9Vzw81Jf0,contemporary r&b,Millionaire,Chris Stapleton,74,0.616,0.474,10,-9.608,1,0.0266,0.192,0.00762,0.0989,0.493,142.689,210133,4
68KVmSqAOYem04YsC37U7B,"worship, ccm",PRAISES,ELEVATION RHYTHM,60,0.588,0.846,1,-4.347,1,0.05,0.0236,0.0,0.789,0.626,143.991,168012,4
68LVIOwFjf4HeMz9H738OQ,trap latino,Pam Pam,Wisin & Yandel,4,0.874,0.69,10,-6.373,1,0.114,0.121,0.0,0.249,0.735,95.025,227280,4
68MTDH8Kk4jBEV1ah0n89s,"plugg, pluggnb",EA (feat. 21 Savage),Young Nudy,77,0.451,0.876,10,-5.205,0,0.414,0.261,0.0,0.098,0.227,87.306,227176,5
68QmxpGVCl7FgYFd2Dxbok,french tech house,Bamboozled - Mixed,Syap,0,0.805,0.938,10,-5.584,0,0.0481,9.96e-05,0.924,0.0649,0.742,126.011,304760,4
68QwNx01ro4Yd9Vs0Q4oG6,"urbano latino, urbano latino",Aviéntame,Caifanes,10,0.56,0.982,0,-2.984,1,0.0538,0.00424,9.78e-05,0.0582,0.6,130.086,273440,4
68RlezstNA4OmsBRVlZLD0,"dance pop, hip pop",Sittin’ on Top of the World,Burna Boy,0,0.787,0.848,8,-4.095,1,0.0516,0.0279,0.0058,0.109,0.681,98.051,159372,4
68T2v1DOAFRmZI6IeqptVf,a cappella,Come Thou Fount of Every Blessing,InsideOut A Cappella,28,0.373,0.0889,9,-17.779,1,0.038,0.896,0.0,0.0944,0.379,114.545,157773,4
68TIw1LKMm4J8tPuFCX2Bz,deep house,Comforter,Amanda Cook,30,0.342,0.223,1,-18.028,1,0.0427,0.808,0.0285,0.107,0.0372,133.378,362520,4
68Tc9fHxop0WCIsRKCHhBd,vgm instrumental,Dire Dire Docks - Piano Instrumental Version,Giulio Capone,29,0.594,0.085,0,-25.232,1,0.0436,0.989,0.9,0.0893,0.0692,119.987,182000,4
68VwTzoDT88Hx0Qqy1KpGb,"bubble trance, bubble trance",Outside World (ASOT 1132) - Bart Skils & Weska Remix,Sunbeam,34,0.473,0.919,5,-10.152,1,0.0436,0.000631,0.892,0.477,0.431,134.004,162730,4
68Y3txyaL7DRVGdy6KYGjw,pop venezolano,El Becerrito,Simón Díaz con La Rondalla Venezolana,16,0.732,0.358,11,-11.651,0,0.044,0.893,0.0,0.114,0.79,138.962,195160,5
68a3GtXvMacrv5seAcUrKo,"soft rock, classic rock",If You Leave Me Now,Chicago,0,0.469,0.52,11,-8.647,1,0.0267,0.0979,0.000149,0.0964,0.313,104.201,234387,4
68dPK2j0dtw3BMC7Rrwv9b,praise,Hear My Prayer,Maranatha! Vocal Band,47,0.618,0.304,9,-11.482,1,0.0279,0.674,0.0,0.143,0.266,81.006,152547,4
68dlOvSrMypDLUW98hSgw0,nyc rap,Whoopty,CJ,0,0.711,0.598,3,-7.621,0,0.182,0.19,0.0,0.15,0.737,140.175,123429,4
68dyMOOHGwmoHJkI2tMMUL,western swing,Time Changes Everything,Bob Wills & His Texas Playboys,17,0.741,0.456,5,-12.372,1,0.149,0.452,4.31e-06,0.194,0.751,115.815,138840,4
68eDGmSTQgxJde9JTG7b71,"contemporary r&b, contemporary r&b",Me + All Your Reasons,Morgan Wallen,68,0.504,0.827,5,-5.48,1,0.0375,0.205,0.0,0.355,0.424,146.14,174741,4
68fAZuqk7syp8Dvqj4KPCn,sophisti-pop,Mr Wrong,Sade,49,0.356,0.415,4,-10.428,0,0.0406,0.797,0.167,0.0836,0.471,169.614,171360,3
68fFXEddTctzDNrrk5GeJV,motown,One Little Christmas Tree,Stevie Wonder,0,0.406,0.377,10,-11.717,1,0.0597,0.764,0.0,0.272,0.717,92.23,161693,4
68fRXTgDg5V2p2wzHCPh9n,aussietronica,Lights Up,Flight Facilities,41,0.791,0.443,10,-8.253,0,0.102,0.00474,0.0877,0.23,0.505,118.01,191537,4
68ggODuJw2dvGqtqfqHsaa,western swing,Lowdown Woman Blues,Hank Penny,3,0.725,0.374,0,-8.109,1,0.0323,0.981,0.00661,0.0941,0.834,136.206,179612,4
68icS169wTPlbCHx91WPpI,new romantic,Irish Sailor,Silvard,34,0.507,0.295,4,-16.871,0,0.0354,0.969,0.925,0.107,0.384,103.907,210893,4
68kBn06cLcqTRHunKFVAZ1,permanent wave,A Tight Ship,David Gray,1,0.644,0.477,1,-10.521,1,0.0348,0.163,0.157,0.506,0.246,97.758,289133,3
68kDyjH8dueWvEiALLiZ87,deep house,Haunted House,Kumail Nanjiani,20,0.662,0.895,2,-5.292,1,0.904,0.694,0.0,0.711,0.39,130.204,485787,4
68mlXME4DllvQgMbSsSimc,neo soul,Sold My Soul,The Used,31,0.444,0.95,9,-4.078,1,0.112,0.00162,3.26e-06,0.0968,0.283,156.875,252453,4
68nhOMpd1gc5tfb7P5BWmI,"worship, ccm",COAT OF MANY COLORS,Brandon Lake,58,0.574,0.657,2,-6.173,1,0.0335,0.334,0.0,0.118,0.257,135.991,271973,4
68onoAjuq7W81vu0zWHYwl,trap queen,Menor Que Yo,Ivy Queen,40,0.781,0.839,5,-5.698,1,0.0821,0.365,0.0,0.111,0.792,87.003,195973,4
68opEqExPD4Mbrce7vmXhf,a cappella,You Are My All in All,Keith Lancaster,35,0.331,0.302,6,-10.699,1,0.0285,0.99,2.21e-05,0.136,0.317,64.992,139387,4
68p9VgALZY3sCef6PKvjgC,slap house,For the Night - Extended Mix,White x Wakeup,0,0.756,0.677,2,-8.289,1,0.0393,0.00711,0.0281,0.329,0.167,123.924,238064,4
68pgLoX5QQuJurnQRnnF6N,detroit trap,TRAPPSHIT,Uzii Gaang,5,0.664,0.695,1,-8.073,1,0.105,0.0437,0.0,0.117,0.437,161.002,131053,4
68sYTa2JmnLzhczIxbd6u6,german pop,Ich will nur dass du weißt - Radio Edit,SDP,22,0.616,0.69,8,-5.749,1,0.041,0.529,0.0,0.117,0.451,81.999,201729,4
68tmtxk1xCmmxIlfLeSfPj,deep groove house,That House Groove,Phil Weeks,1,0.829,0.873,6,-7.67,1,0.109,0.00808,0.697,0.033,0.436,120.104,388911,4
68uAo1oLkixXjmWPhFcDW7,anime lo-fi,Starting the Case: Rail Zeppelin - Lord El-Melloi II's Case Files,Mugi Piano,19,0.589,0.257,7,-16.681,0,0.0434,0.983,0.923,0.108,0.553,84.998,82817,4
68w5earVjB5tdbEWzUDSFB,dutch pop,Sink Deeper - LNA Remix,MOTi,6,0.814,0.384,2,-11.093,0,0.201,0.048,7.17e-06,0.146,0.365,122.984,182000,4
68xdZ8lKDmXRf6CL7bQZ9H,"compositional ambient, compositional ambient",Rest Your Head (IV),Kyle Preston,0,0.14,0.0475,5,-32.405,1,0.0515,0.866,0.815,0.107,0.0306,69.87,390374,3
693WlDVaYx8YjgG1kltmnz,german pop,Wir holn euch raus,Limit 29,14,0.793,0.802,2,-6.807,1,0.271,0.141,0.117,0.31,0.663,142.102,220014,4
6975OLGqlv0BQPO5Mrs6d8,chill pop,Phone Stalking Kagami,Goreshit,22,0.444,0.939,4,-5.673,0,0.177,1.68e-05,0.942,0.117,0.198,106.953,197996,4
698ItKASDavgwZ3WjaWjtz,house,Faded,Alan Walker,81,0.468,0.627,6,-5.085,1,0.0476,0.0281,7.97e-06,0.11,0.159,179.642,212107,4
69A3RyQQwoHMkNgqxBtSMG,praise,Only One Night Tho - Live,Tye Tribbett,41,0.679,0.808,8,-6.402,0,0.0458,0.185,3.2e-06,0.579,0.373,115.681,625444,4
69A7o5pO5Cgh3Z966GjQ1l,australian rock,Rainbow Rock - Live,Babe Rainbow,16,0.54,0.761,4,-8.973,1,0.0516,0.27,0.0262,0.0606,0.524,105.12,251653,4
69AYjJYqrsXooQHAgraVuv,dutch pop,Pump It Louder,Tiësto,6,0.66,0.942,4,-2.273,1,0.185,0.00789,1.76e-05,0.834,0.543,126.017,158571,4
69Aue9GRPu9NlAR4a0sdRe,chill pop,The Stones,Baths,14,0.495,0.378,6,-11.821,1,0.11,0.365,0.835,0.11,0.592,82.66,415378,4
69BwE8USICGOUov0i7dhUs,indie hip hop,Everything Changes (Hip Hop Version - No Vocals),The Smithereens,0,0.655,0.493,5,-13.037,0,0.208,0.659,0.972,0.22,0.573,89.555,170240,4
69CeMIHUIwER2cejCrY5pd,urbano latino,Fantasias - Rumba Mix,Yero Company,40,0.846,0.798,1,-4.439,1,0.115,0.256,0.0,0.109,0.817,99.973,137294,4
69CrOS7vEHIrhC2ILyEi0s,k-pop,FLOWER,JISOO,79,0.841,0.384,9,-7.684,0,0.0351,0.0236,2.28e-06,0.0735,0.597,123.961,173134,4
69DR48pXzSabFUfQfDDJDb,contemporary r&b,Make Me Wanna,Thomas Rhett,68,0.545,0.818,9,-6.38,1,0.0541,0.0369,0.0,0.101,0.679,109.019,225067,3
69EBxfYlyyc3XavbYcHAqg,australian hip hop,Astronaut In the Ocean,Masked Wolf,0,0.778,0.695,4,-6.865,0,0.0913,0.175,0.0,0.15,0.472,149.996,132780,4
69Ej1xrGjOcHvIMtMKxK0G,reggae,Dile,Don Omar,83,0.817,0.714,4,-7.501,0,0.141,0.184,0.000132,0.042,0.714,94.001,204600,4
69HICMmc6nNLucAx3aJX9M,"folk-pop, folk-pop",Thank God I'm a Country Boy,John Denver,67,0.762,0.537,9,-9.58,1,0.0478,0.785,0.000669,0.0551,0.958,105.603,193093,4
69Kzq3FMkDwiSFBQzRckFD,"punk, madchester, madchester, punk",This Night Has Opened My Eyes - 2011 Remaster,The Smiths,76,0.696,0.628,2,-8.407,1,0.0274,0.00102,0.428,0.272,0.701,100.038,221533,4
69Ng0QxtFXhqlRTjerBSMx,ambient guitar,New Guitar,Aranos,1,0.631,0.214,5,-14.014,1,0.0667,0.702,0.00919,0.296,0.567,82.908,255040,4
69Nn00qEiYe8w5ZvHJhKmY,slap house,Drivers License,Robbe,2,0.64,0.756,10,-7.3,1,0.233,0.311,1.39e-06,0.0906,0.308,128.025,142500,4
69Om1tpdp5JxrtgqKqdiAY,folk rock,Fuckin With My Head (Mountain Dew Rock),Beck,40,0.657,0.813,7,-7.861,1,0.216,0.00834,0.0492,0.208,0.589,82.035,219587,4
69QIVIjPMnI1ABLBqh9P1b,swing,Twisted,Keith Sweat,68,0.615,0.514,11,-9.759,1,0.0466,0.393,0.0,0.248,0.822,175.849,260667,4
69RH84na5iUNwrwxpgjC5j,"motown, disco",Where Did Our Love Go,The Supremes,67,0.566,0.49,0,-10.867,1,0.0414,0.791,1.42e-05,0.0919,0.847,134.934,153333,4
69Rgsy7NjASkqeJUwEGsv6,Alternative Country,It Ain't All Flowers,Sturgill Simpson,45,0.359,0.612,4,-9.412,1,0.0815,0.0442,0.000716,0.124,0.437,152.841,403760,4
69SRXB30JCx0ithY944S9d,alternative hip hop,I Think I Know Too Much,Aceyalone,14,0.76,0.69,7,-7.06,1,0.269,0.028,3.5e-05,0.356,0.184,87.383,250533,4
69TKwnF2OIV9eY2AmDn5JA,atl trap,Sleazy,André 3000,40,0.739,0.704,6,-8.143,0,0.366,0.0121,0.0,0.173,0.856,170.35,56467,4
69TjSkt8gEfylWH4Bovmeh,bubble trance,Trance & Acid,Kai Tracid,37,0.693,0.906,11,-9.021,0,0.0599,0.0344,0.758,0.0962,0.616,137.999,424670,4
69VBUegpKlHopVGkxBv1df,lo-fi study,Rohan / Rohirrim Suite study lofi,lofi otaku,29,0.554,0.384,4,-13.888,1,0.0389,0.257,0.916,0.208,0.341,103.713,61994,4
69WaRTRkAG4SHjyH2Ao0VY,baroque pop,Christmas Oratorio BWV 248: Shepherd's Music,Johann Sebastian Bach,2,0.157,0.169,7,-19.89,1,0.0394,0.916,0.943,0.129,0.057,78.75,445733,5
69WpV0U7OMNFGyq8I63dcC,k-pop,Given-Taken,ENHYPEN,72,0.631,0.649,8,-4.939,0,0.0377,0.17,0.0,0.321,0.459,108.07,183090,4
69XWcpV2x4YZWaCvstSRlK,folk-pop,Honey Hold Me,Morningsiders,65,0.606,0.567,0,-6.841,1,0.0268,0.367,0.00325,0.19,0.521,82.012,181455,4
69YlBCiOySCIwCAsjJ1EgJ,"irish rock, folk rock",The Rocky Road to Dublin,The Dubliners,45,0.641,0.557,11,-12.032,0,0.277,0.811,5.9e-06,0.672,0.766,143.097,158507,3
69ZbDLsUeoFVANNP9ifMv1,trap queen,La Vida Es Así,Ivy Queen,0,0.717,0.805,5,-8.305,1,0.13,0.0474,2.23e-06,0.445,0.462,155.945,192307,4
69aOeHaVpr4dxUWBW6F4Rb,"smooth soul, neo soul",Body and Soul,Anita Baker,43,0.532,0.432,8,-10.481,0,0.0387,0.55,0.0,0.0754,0.219,109.112,342000,3
69aT68KqU2ALblBgrzyoBK,pop rap,Chorada - Ao Vivo,Lauana Prado,0,0.699,0.843,8,-2.591,1,0.0513,0.195,0.0,0.974,0.638,107.09,152869,4
69cGlmgNyMf2K6AvmLBuRD,synthpop,Lovers From The Past,Mareux,61,0.628,0.783,1,-6.87,0,0.0298,0.00696,0.875,0.117,0.533,127.991,199280,4
69eOQr9N0AQm8lGJMBHyAr,jazz blues,Boo's Blues,Julian Lage,38,0.538,0.427,5,-9.014,0,0.0372,0.91,0.876,0.113,0.391,74.885,205094,4
69goRXG9QsnqY3GsHMHRjy,brostep,Ritual,Tiësto,1,0.648,0.722,6,-4.401,1,0.05,0.143,0.0,0.0795,0.744,114.967,199960,4
69hqCLQUvHyEinMty3eI1O,rock drums,I Was Playing Drums,Efterklang,15,0.618,0.501,0,-11.195,1,0.0299,0.57,0.468,0.531,0.33,135.039,313653,4
69iWscbuZhZTQMz6nN7uXj,"rock drums, rock drums","Drums - Live at Oakland Coliseum Arena, Oakland, CA, December 16, 1992",Grateful Dead,8,0.443,0.141,1,-25.491,1,0.0449,0.406,0.545,0.184,0.117,125.005,880667,4
69k8JzbFkq02bh9eSgjiTp,slap house,La La La - Extended Mix,Kilian K,0,0.824,0.751,5,-1.706,0,0.0546,0.00776,0.269,0.071,0.368,126.038,201920,4
69kOkLUCkxIZYexIgSG8rq,house,Get Lucky (feat. Pharrell Williams and Nile Rodgers),Daft Punk,75,0.81,0.793,6,-9.404,0,0.0403,0.0378,1.77e-06,0.072,0.863,116.05,369627,4
69mDZpPfRlafIYr1PMDtFM,country dawn,what made you think?,Avery Anna,11,0.563,0.452,5,-5.644,1,0.029,0.306,0.0,0.101,0.167,124.032,221707,3
69mFxANpGyq9s69LqH3d9G,swing,I Love Your Smile,Shanice,61,0.722,0.842,5,-8.745,0,0.126,0.00955,8.45e-06,0.178,0.751,93.954,257973,4
69nFcUplVzH8tjdbHCPKo3,contemporary gospel,I Been Born Again,The Gospel Imperials,9,0.509,0.41,11,-9.805,1,0.0297,0.591,0.0,0.0885,0.355,111.075,342093,3
69nQh1WQnrBUHRP6xBPL5J,anime lo-fi,Sweet Sleep of Kittens,lofi otaku,3,0.464,0.326,3,-18.992,0,0.0768,0.921,0.931,0.0985,0.548,150.028,129000,4
